"date","precipitation","air_temp_mean","air_temp_max","air_temp_min","source","date-2"
"1979-04-03",0,38,49,27,"kbs017_001","1979-04-03"
"1979-04-04",3.048,41,50,32,"kbs017_001","1979-04-04"
"1979-04-05",4.318,40,48,32,"kbs017_001","1979-04-05"
"1979-04-06",10.16,28.5,44,13,"kbs017_001","1979-04-06"
"1979-04-07",0,27.5,39,16,"kbs017_001","1979-04-07"
"1979-04-08",16.256,32.5,37,28,"kbs017_001","1979-04-08"
"1979-04-09",3.81,35.5,44,27,"kbs017_001","1979-04-09"
"1979-04-10",0,35.5,49,22,"kbs017_001","1979-04-10"
"1979-04-11",3.556,40,48,32,"kbs017_001","1979-04-11"
"1979-04-12",9.144,54.5,75,34,"kbs017_001","1979-04-12"
"1979-04-13",0.762,60,74,46,"kbs017_001","1979-04-13"
"1979-04-14",0,44.5,54,35,"kbs017_001","1979-04-14"
"1979-04-15",0,44.5,50,39,"kbs017_001","1979-04-15"
"1979-04-16",0,46,54,38,"kbs017_001","1979-04-16"
"1979-04-17",0,44.5,58,31,"kbs017_001","1979-04-17"
"1979-04-18",0,47,61,33,"kbs017_001","1979-04-18"
"1979-04-19",0,48.5,65,32,"kbs017_001","1979-04-19"
"1979-04-20",0,52,70,34,"kbs017_001","1979-04-20"
"1979-04-21",6.35,60,70,50,"kbs017_001","1979-04-21"
"1979-04-22",0,55.5,69,42,"kbs017_001","1979-04-22"
"1979-04-23",0,55.5,73,38,"kbs017_001","1979-04-23"
"1979-04-24",4.826,62,72,52,"kbs017_001","1979-04-24"
"1979-04-25",10.16,57.5,64,51,"kbs017_001","1979-04-25"
"1979-04-26",11.684,54.5,65,44,"kbs017_001","1979-04-26"
"1979-04-27",0,44.5,56,33,"kbs017_001","1979-04-27"
"1979-04-28",17.78,45,54,36,"kbs017_001","1979-04-28"
"1979-04-29",1.016,40,52,28,"kbs017_001","1979-04-29"
"1979-04-30",7.62,42,46,38,"kbs017_001","1979-04-30"
"1979-05-01",0,42,56,28,"kbs017_001","1979-05-01"
"1979-05-02",0,56.5,70,43,"kbs017_001","1979-05-02"
"1979-05-03",20.32,60,70,50,"kbs017_001","1979-05-03"
"1979-05-04",0,46,56,36,"kbs017_001","1979-05-04"
"1979-05-05",0,40.5,57,24,"kbs017_001","1979-05-05"
"1979-05-06",0.762,59,69,49,"kbs017_001","1979-05-06"
"1979-05-07",0,66,78,54,"kbs017_001","1979-05-07"
"1979-05-08",0,71,82,60,"kbs017_001","1979-05-08"
"1979-05-09",0,71,83,59,"kbs017_001","1979-05-09"
"1979-05-10",0,73.5,83,64,"kbs017_001","1979-05-10"
"1979-05-11",10.16,69.5,80,59,"kbs017_001","1979-05-11"
"1979-05-12",10.16,51.5,61,42,"kbs017_001","1979-05-12"
"1979-05-13",0,49,63,35,"kbs017_001","1979-05-13"
"1979-05-14",8.382,56,65,47,"kbs017_001","1979-05-14"
"1979-05-15",0,54.5,64,45,"kbs017_001","1979-05-15"
"1979-05-16",0,51.5,67,36,"kbs017_001","1979-05-16"
"1979-05-17",0,57.5,70,45,"kbs017_001","1979-05-17"
"1979-05-18",0,68.5,80,57,"kbs017_001","1979-05-18"
"1979-05-19",1.27,68,78,58,"kbs017_001","1979-05-19"
"1979-05-20",0,59,75,43,"kbs017_001","1979-05-20"
"1979-05-21",0,57,75,39,"kbs017_001","1979-05-21"
"1979-05-22",0,50.5,63,38,"kbs017_001","1979-05-22"
"1979-05-23",1.016,59.5,69,50,"kbs017_001","1979-05-23"
"1979-05-24",0,52.5,61,44,"kbs017_001","1979-05-24"
"1979-05-25",0,54,65,43,"kbs017_001","1979-05-25"
"1979-05-26",0,53.5,63,44,"kbs017_001","1979-05-26"
"1979-05-27",0,52.5,65,40,"kbs017_001","1979-05-27"
"1979-05-28",1.27,54.5,62,47,"kbs017_001","1979-05-28"
"1979-05-29",0,58.5,78,39,"kbs017_001","1979-05-29"
"1979-05-30",5.588,61.5,76,47,"kbs017_001","1979-05-30"
"1979-05-31",1.27,61,72,50,"kbs017_001","1979-05-31"
"1979-06-01",0,64.5,70,59,"kbs017_001","1979-06-01"
"1979-06-02",0,60.5,76,45,"kbs017_001","1979-06-02"
"1979-06-03",0,65.5,81,50,"kbs017_001","1979-06-03"
"1979-06-04",0,66.5,83,50,"kbs017_001","1979-06-04"
"1979-06-05",1.016,69.5,82,57,"kbs017_001","1979-06-05"
"1979-06-06",0,70,81,59,"kbs017_001","1979-06-06"
"1979-06-07",17.78,74,82,66,"kbs017_001","1979-06-07"
"1979-06-08",59.182,75,84,66,"kbs017_001","1979-06-08"
"1979-06-09",0,75.5,82,69,"kbs017_001","1979-06-09"
"1979-06-10",38.862,69.5,81,58,"kbs017_001","1979-06-10"
"1979-06-11",0,61,72,50,"kbs017_001","1979-06-11"
"1979-06-12",0,59,71,47,"kbs017_001","1979-06-12"
"1979-06-13",0,63,77,49,"kbs017_001","1979-06-13"
"1979-06-14",0,69,82,56,"kbs017_001","1979-06-14"
"1979-06-15",0,73.5,85,62,"kbs017_001","1979-06-15"
"1979-06-16",0,74.5,85,64,"kbs017_001","1979-06-16"
"1979-06-17",0,73,84,62,"kbs017_001","1979-06-17"
"1979-06-18",0,63.5,72,55,"kbs017_001","1979-06-18"
"1979-06-19",0,66,81,51,"kbs017_001","1979-06-19"
"1979-06-20",34.798,72.5,81,64,"kbs017_001","1979-06-20"
"1979-06-21",0.508,72,82,62,"kbs017_001","1979-06-21"
"1979-06-22",0,70.5,82,59,"kbs017_001","1979-06-22"
"1979-06-23",0,58.5,73,44,"kbs017_001","1979-06-23"
"1979-06-24",0,58.5,71,46,"kbs017_001","1979-06-24"
"1979-06-25",0,58.5,74,43,"kbs017_001","1979-06-25"
"1979-06-26",0,63.5,79,48,"kbs017_001","1979-06-26"
"1979-06-27",0,71.5,83,60,"kbs017_001","1979-06-27"
"1979-06-28",17.78,68,80,56,"kbs017_001","1979-06-28"
"1979-06-29",34.544,72.5,82,63,"kbs017_001","1979-06-29"
"1979-06-30",31.242,64,75,53,"kbs017_001","1979-06-30"
"1979-07-01",7.62,62,68,56,"kbs017_001","1979-07-01"
"1979-07-02",0,67.5,78,57,"kbs017_001","1979-07-02"
"1979-07-03",0,66,80,52,"kbs017_001","1979-07-03"
"1979-07-04",34.29,66.5,80,53,"kbs017_001","1979-07-04"
"1979-07-05",0,61,78,44,"kbs017_001","1979-07-05"
"1979-07-06",0,62.5,77,48,"kbs017_001","1979-07-06"
"1979-07-07",0,65,80,50,"kbs017_001","1979-07-07"
"1979-07-08",0,69,82,56,"kbs017_001","1979-07-08"
"1979-07-09",0,75,81,69,"kbs017_001","1979-07-09"
"1979-07-10",0,71,83,59,"kbs017_001","1979-07-10"
